TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,DVD Release Date,Production,Day of Release,Month of Release,Year of Release,Revenue (Millions),Runtime (Min),Primary Genre
47327,Drive Angry,2011-02-24,50000000.0,28931401.0,tt1502404,R,104 min,"Action, Fantasy, Thriller",Patrick Lussier,"Todd Farmer, Patrick Lussier","Nicolas Cage, Amber Heard, William Fichtner, Billy Burke",A vengeful father escapes from hell and chases after the men who killed his daughter and kidnapped his granddaughter.,English,USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwNTM4Njg2NF5BMl5BanBnXkFtZTcwNDQwMTAwNA@@._V1_SX300.jpg,5.4,"91,470",31 May 2011,Summit Entertainment,Thursday,February,2011,28.931401,104,Action
54897,The Grace Card,2011-02-25,200000.0,2295733.0,tt1544600,PG-13,101 min,Drama,David G. Evans,Howard Klausner,"Michael Joiner, Michael Higgenbottom, Joy Parmer Moore, Louis Gossett Jr.","Everything can change in an instant, and take a lifetime to unravel. Every day, we have the opportunity to rebuild relationships by extending and receiving God's grace. Offer The Grace Card, and never underestimate the power of God's love.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNTI4NjgzMjE0OF5BMl5BanBnXkFtZTcwNzMwMjIzNA@@._V1_SX300.jpg,6.4,"2,566",16 Aug 2011,Samuel Goldwyn Films,Friday,February,2011,2.295733,101,Drama
48988,Hall Pass,2011-02-25,36000000.0,83160734.0,tt0480687,R,105 min,"Comedy, Romance","Bobby Farrelly, Peter Farrelly","Pete Jones (screenplay), Peter Farrelly (screenplay), Kevin Barnett (screenplay), Bobby Farrelly (screenplay), Pete Jones (story)","Owen Wilson, Jason Sudeikis, Jenna Fischer, Christina Applegate","Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.",English,USA,,https://m.media-amazon.com/images/M/MV5BMTc4MzIxNTYwNl5BMl5BanBnXkFtZTcwNzE4MjE0NA@@._V1_SX300.jpg,5.8,"115,818",14 Jun 2011,Warner Bros. Pictures,Friday,February,2011,83.16073399999998,105,Comedy
46332,Of Gods and Men,2011-02-25,4000000.0,41424067.0,tt1588337,PG-13,122 min,"Drama, History",Xavier Beauvois,"Xavier Beauvois (adaptation), Etienne Comar (scenario)","Lambert Wilson, Michael Lonsdale, Olivier Rabourdin, Philippe Laudenbach","Under threat by fundamentalist terrorists, a group of Trappist monks stationed with an impoverished Algerian community must decide whether to leave or stay.","French, Arabic",France,Nominated for 1 BAFTA Film Award. Another 19 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5OTE1MDU0MV5BMl5BanBnXkFtZTcwNjE3NjkzNA@@._V1_SX300.jpg,7.2,"14,215",05 Jul 2011,Sony Pictures Classics,Friday,February,2011,41.424067,122,Drama
44896,Rango,2011-03-03,135000000.0,245724603.0,tt1192628,PG,107 min,"Animation, Adventure, Comedy, Family, Western",Gore Verbinski,"John Logan, John Logan (story), Gore Verbinski (story), James Ward Byrkit (story)","Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",English,USA,Won 1 Oscar. Another 45 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4NjEyODE1OV5BMl5BanBnXkFtZTcwMjYzNTkxNA@@._V1_SX300.jpg,7.2,"222,718",15 Jul 2011,Paramount Pictures,Thursday,March,2011,245.724603,107,Animation
53174,Kokowääh,2011-03-03,5650000.0,43000000.0,tt1700258,,123 min,Comedy,Til Schweiger,"Béla Jarzyk, Til Schweiger","Numan Acar, Meret Becker, Gode Benedix, Anne-Sophie Briest","Henry is a handsome screenwriter who is trying to win the heart of the woman he truly loves. His plans are interrupted when he finds Magdalena, a little girl at his house.",German,Germany,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTUwOTM4Mzg5OF5BMl5BanBnXkFtZTcwOTg1ODQxNA@@._V1_SX300.jpg,6.3,"8,794",,Warner Bros,Thursday,March,2011,43.0,123,Comedy
38117,Beastly,2011-03-04,17000000.0,43165571.0,tt1152398,PG-13,86 min,"Drama, Fantasy, Romance",Daniel Barnz,"Daniel Barnz (screenplay), Alex Flinn (novel)","Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson","A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMzUzMTcxMTEzNV5BMl5BanBnXkFtZTcwMTcwNjcxNA@@._V1_SX300.jpg,5.6,"73,622",28 Jun 2011,CBS Films,Friday,March,2011,43.165571,86,Drama
38050,The Adjustment Bureau,2011-03-04,50200000.0,127869379.0,tt1385826,PG-13,106 min,"Romance, Sci-Fi, Thriller",George Nolfi,"George Nolfi (screenplay), Philip K. Dick (short story ""Adjustment Team"")","Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner",The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,English,USA,1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMzc0ZDcwZTYtOWUzZi00NDE4LWI4NjgtMWVjZTUyYTA2ZTNhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,7.0,"232,838",21 Jun 2011,Universal Pictures,Friday,March,2011,127.869379,106,Romance
50725,Take Me Home Tonight,2011-03-04,19000000.0,6928068.0,tt0810922,R,97 min,"Comedy, Drama, Romance",Michael Dowse,"Jackie Filgo (screenplay), Jeff Filgo (screenplay), Topher Grace (story), Gordon Kaywin (story)","Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer","Four years after graduation, an awkward high school genius uses his sister's boyfriend's Labor Day party as the perfect opportunity to make his move on his high school crush.",English,"USA, Germany",1 nomination.,https://m.media-amazon.com/images/M/MV5BNjc2OTg5NTM1NV5BMl5BanBnXkFtZTcwODM3MTMyNA@@._V1_SX300.jpg,6.3,"49,442",19 Jul 2011,Relativity Media,Friday,March,2011,6.928068,97,Comedy
44943,Battle: Los Angeles,2011-03-08,70000000.0,202466756.0,tt1217613,PG-13,116 min,"Action, Sci-Fi",Jonathan Liebesman,Christopher Bertolini,"Aaron Eckhart, Ramon Rodriguez, Will Rothhaar, Cory Hardrict",A squad of U.S. Marines becomes the last line of defense against a global invasion.,"English, Ukrainian",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMDg2NzQwOGMtMGRkNC00YjAwLTg4NjgtZWQwYzljZmM1YzA4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,5.7,"169,265",14 Jun 2011,Sony Pictures/Columbia Pictures,Tuesday,March,2011,202.466756,116,Action
51876,Limitless,2011-03-08,27000000.0,161849455.0,tt1219289,PG-13,105 min,"Sci-Fi, Thriller",Neil Burger,"Leslie Dixon (screenplay), Alan Glynn (novel)","Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard","With the help of a mysterious pill that enables the user to access one hundred percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.","English, Russian, Italian, Mandarin, French",USA,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BYmViZGM0MGItZTdiYi00ZDU4LWIxNDYtNTc1NWQ5Njc2N2YwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,7.4,"505,112",19 Jul 2011,Relativity Media,Tuesday,March,2011,161.849455,105,Sci-Fi
49730,Red Riding Hood,2011-03-11,42000000.0,89162162.0,tt1486185,PG-13,100 min,"Fantasy, Horror, Mystery, Romance, Thriller",Catherine Hardwicke,David Leslie Johnson-McGoldrick,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez","Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.",English,"USA, Canada",5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4NjYyMzQ5MV5BMl5BanBnXkFtZTcwNjE5Mjc3NA@@._V1_SX300.jpg,5.4,"104,218",14 Jun 2011,Warner Bros.,Friday,March,2011,89.162162,100,Fantasy
38684,Jane Eyre,2011-03-11,0.0,34710627.0,tt1229822,PG-13,120 min,"Drama, Romance",Cary Joji Fukunaga,"Charlotte Brontë (novel), Moira Buffini (screenplay)","Mia Wasikowska, Jamie Bell, Su Elliot, Holliday Grainger",A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,"English, French","UK, USA",Nominated for 1 Oscar. Another 10 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BNjU0Mjc0NzU3NF5BMl5BanBnXkFtZTcwMTU4OTkwNA@@._V1_SX300.jpg,7.3,"77,117",16 Aug 2011,Focus Features,Friday,March,2011,34.710627,120,Drama
50321,Mars Needs Moms,2011-03-11,150000000.0,38992758.0,tt1305591,PG,88 min,"Animation, Action, Adventure, Family, Sci-Fi",Simon Wells,"Simon Wells (screenplay), Wendy Wells (screenplay), Berkeley Breathed (book)","Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois",A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BOTA0MTQ2Mzc3N15BMl5BanBnXkFtZTcwNzA4ODAwNA@@._V1_SX300.jpg,5.4,"20,197",09 Aug 2011,Walt Disney Pictures,Friday,March,2011,38.992758,88,Animation
39513,Paul,2011-03-17,40000000.0,97552050.0,tt1092026,R,104 min,"Adventure, Comedy, Sci-Fi",Greg Mottola,"Simon Pegg, Nick Frost","Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen",Two English comic book geeks traveling across the U.S. encounter an alien outside Area 51.,"English, Klingon","USA, UK",2 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzNzAwMTM3MV5BMl5BanBnXkFtZTcwNTE1MTAzNA@@._V1_SX300.jpg,7.0,"225,756",09 Aug 2011,Universal Pictures,Thursday,March,2011,97.55205,104,Adventure
55725,Win Win,2011-03-18,10831173.0,10654385.0,tt1606392,R,106 min,"Comedy, Drama, Sport",Tom McCarthy,"Tom McCarthy (screenplay), Tom McCarthy (story), Joe Tiboni (story)","Paul Giamatti, Amy Ryan, Bobby Cannavale, Jeffrey Tambor",A struggling lawyer and volunteer wrestling coach's chicanery comes back to haunt him when the teenage grandson of the client he has double-crossed comes into his life.,English,USA,5 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMTczNTgzNjY4OF5BMl5BanBnXkFtZTcwMTcwMjI0NA@@._V1_SX300.jpg,7.1,"52,018",23 Aug 2011,Fox Searchlight Pictures,Friday,March,2011,10.654385,106,Comedy
50348,The Lincoln Lawyer,2011-03-18,40000000.0,85412898.0,tt1189340,R,118 min,"Crime, Drama, Thriller",Brad Furman,"John Romano (screenplay), Michael Connelly (novel)","Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_SX300.jpg,7.3,"201,576",12 Jul 2011,Lionsgate Films,Friday,March,2011,85.412898,118,Crime
23629,Sucker Punch,2011-03-25,82000000.0,89792502.0,tt0978764,PG-13,110 min,"Action, Adventure, Fantasy",Zack Snyder,"Zack Snyder (screenplay), Steve Shibuya (screenplay), Zack Snyder (story)","Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens",A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,"English, German","USA, Canada",1 win & 11 nominations.,https://m.media-amazon.com/images/M/MV5BNDEwNGRlNjQtZjI4OC00ZmMxLWEyYmQtNGI1NDk4YmUyYTNkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,6.0,"222,389",28 Jun 2011,IMAX,Friday,March,2011,89.792502,110,Action
49953,A Turtle's Tale: Sammy's Adventures,2011-03-25,0.0,71594792.0,tt1230204,PG,88 min,"Animation, Adventure, Family","Ben Stassen, Mimi Maynard","Ben Stassen (story), Domonic Paris (story), Domonic Paris (screenplay)","Anthony Anderson, Ed Begley Jr., Pat Carroll, Stacy Keach","A sea turtle, who was hatched in 1959, spends the next fifty years travelling the world, while it is being changed by global warming.","English, Danish","France, Belgium, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BYzliYTFmODUtMGQ1Ny00MGY2LTkwMTUtZjZkOGJhYTVhNzg5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,6.1,"6,539",06 Feb 2012,nWave Pictures,Friday,March,2011,71.594792,88,Animation
58857,13 Assassins,2011-03-30,6000000.0,17555141.0,tt1436045,R,141 min,"Action, Adventure, Drama",Takashi Miike,"Kaneo Ikegami (based on a screenplay by), Shoichirou Ikemiya (story), Daisuke Tengan (screenplay)","Kôji Yakusho, Takayuki Yamada, Yûsuke Iseya, Ikki Sawamura",A group of assassins come together for a suicide mission to kill an evil lord.,Japanese,"Japan, UK",14 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BYWE3NzAyNDEtNTU5ZC00MzFlLTkyYzAtZmY4ODk0ZmY0NDU4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,7.6,"59,240",05 Jul 2011,Magnet Releasing,Wednesday,March,2011,17.555141,141,Action
45612,Source Code,2011-04-01,32000000.0,147332697.0,tt0945513,PG-13,93 min,"Action, Drama, Mystery, Sci-Fi, Thriller",Duncan Jones,Ben Ripley,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright",A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train within 8 minutes.,English,"USA, Canada",1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_SX300.jpg,7.5,"463,073",26 Jul 2011,Summit Entertainment,Friday,April,2011,147.332697,93,Action
50359,Hop,2011-04-01,63000000.0,183953723.0,tt1411704,PG,95 min,"Animation, Adventure, Comedy, Family, Fantasy",Tim Hill,"Cinco Paul (screenplay), Ken Daurio (screenplay), Brian Lynch (screenplay), Cinco Paul (story), Ken Daurio (story)","James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria","E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.","English, Chinese, Spanish, French, Ukrainian","USA, India, Malaysia, Taiwan, Canada, UK",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_SX300.jpg,5.4,"29,556",23 Mar 2012,Universal Pictures,Friday,April,2011,183.953723,95,Animation
44716,In a Better World,2011-04-01,15000000.0,13004198.0,tt1340107,R,118 min,"Drama, Romance",Susanne Bier,"Anders Thomas Jensen (screenplay), Susanne Bier (story), Anders Thomas Jensen (story), Per Nielsen (supervising writer)","Mikael Persbrandt, Wil Johnson, Eddy Kimani, Emily Mulaya","The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.","Danish, Swedish, English, Arabic","Denmark, Sweden",Won 1 Oscar. Another 12 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BNDY2OTE5MzE0Nl5BMl5BanBnXkFtZTcwNDAyOTc2NA@@._V1_SX300.jpg,7.6,"37,112",30 Aug 2011,Sony Pictures Classics,Friday,April,2011,13.004198,118,Drama
49018,Insidious,2011-04-01,1500000.0,97009150.0,tt1591095,PG-13,103 min,"Horror, Mystery, Thriller",James Wan,Leigh Whannell,"Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye",A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,English,"USA, Canada, UK",8 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyOTAxMDA0OF5BMl5BanBnXkFtZTcwNzgwNTc1NA@@._V1_SX300.jpg,6.8,"263,191",12 Jul 2011,FilmDistrict,Friday,April,2011,97.00915,103,Horror
50456,Hanna,2011-04-08,30000000.0,63782078.0,tt0993842,PG-13,111 min,"Action, Drama, Thriller",Joe Wright,"Seth Lochhead (screenplay), David Farr (screenplay), Seth Lochhead (story)","Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett","A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives.","English, French, German, Italian, Arabic, Spanish","USA, UK, Germany",8 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMjljNzE0OTItM2Q1MS00MTUyLTg4YjgtMzUzZDRkMzkyN2NiXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg,6.8,"182,612",06 Sep 2011,Focus Features,Friday,April,2011,63.78207800000001,111,Action
49012,Arthur,2011-04-08,40000000.0,45735397.0,tt1334512,PG-13,110 min,"Comedy, Romance",Jason Winer,"Peter Baynham (screenplay), Steve Gordon (story)","Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner",A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.,English,USA,3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMzMwMTUwMDkwOV5BMl5BanBnXkFtZTcwMjg1MDg0NA@@._V1_SX300.jpg,5.7,"49,543",15 Jul 2011,Warner Bros.,Friday,April,2011,45.735397,110,Comedy
43959,Soul Surfer,2011-04-08,18000000.0,47088990.0,tt1596346,PG,112 min,"Biography, Drama, Family, Sport",Sean McNamara,"Sean McNamara (screenplay), Deborah Schwartz (screenplay), Douglas Schwartz (screenplay), Michael Berk (screenplay), Sean McNamara (screen story), Deborah Schwartz (screen story), Douglas Schwartz (screen story), Michael Berk (screen story), Matt Allen (screen story), Caleb Wilson (screen story), Brad Gann (screen story), Bethany Hamilton (book), Sheryl Berk (book), Rick Bundschuh (book)","AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood",Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.,English,USA,1 win & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2MDg0OTYyM15BMl5BanBnXkFtZTcwMjg5MjY0NA@@._V1_SX300.jpg,7.0,"42,805",02 Aug 2011,TriStar/FilmDistrict,Friday,April,2011,47.08899,112,Biography
38319,Your Highness,2011-04-08,49900000.0,26121638.0,tt1240982,R,102 min,"Comedy, Fantasy",David Gordon Green,"Danny McBride, Ben Best","Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTY2MDgwODIyMV5BMl5BanBnXkFtZTcwODc1NDQ0NA@@._V1_SX300.jpg,5.5,"94,173",09 Aug 2011,Universal Pictures,Friday,April,2011,26.121638,102,Comedy
50081,Born to Be Wild,2011-04-08,0.0,7732325.0,tt1680059,G,40 min,"Documentary, Short, Adventure",David Lickley,Drew Fellman,"Morgan Freeman, Birute Galdikas, Daphne Sheldrick",This heartwarming film documents orphaned orangutans and elephants and the extraordinary people who rescue and raise them-saving endangered species one life at a time.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BMTM2NTE5MTcyOF5BMl5BanBnXkFtZTcwNjA1NzExNA@@._V1_SX300.jpg,7.6,"2,880",17 Apr 2012,Warner Bros./IMAX,Friday,April,2011,7.732325,40,Documentary
81390,A Lonely Place to Die,2011-04-09,4000000.0,25345000.0,tt1422136,R,99 min,"Action, Crime, Thriller",Julian Gilbey,"Julian Gilbey, Will Gilbey","Alec Newman, Ed Speleers, Melissa George, Kate Magowan",A group of mountaineers in the Scottish Highlands discover a kidnapped girl and are pursued by her captors.,"English, Serbian",UK,7 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNTM5OTA2MTc2N15BMl5BanBnXkFtZTcwMjI3NDQyNg@@._V1_SX300.jpg,6.2,"26,019",20 Mar 2012,IFC Films,Saturday,April,2011,25.345,99,Action
41446,Scream 4,2011-04-11,40000000.0,97138686.0,tt1262416,R,111 min,"Horror, Mystery",Wes Craven,Kevin Williamson,"Lucy Hale, Roger Jackson, Shenae Grimes-Beech, Dane Farwell","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",English,USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5OTcxNTUyNF5BMl5BanBnXkFtZTcwMDczMzE0NA@@._V1_SX300.jpg,6.1,"121,815",04 Oct 2011,The Weinstein Company/Dimension,Monday,April,2011,97.138686,111,Horror
